,Ciś. pow. za turb.[Pa],ECT - wyjście z sil.[°C],MAF[kg/h],Moc[kW],Moment obrotowy[Nm],Obroty[obr/min],Temp. oleju w misce[°C],Temp. pal. na wyjściu sil.[°C],Temp. powietrza za turb.[°C],Zużycie paliwa średnie[g/s],Rotation,Temp. spalin 1...4/6 - srednia[°C],CO,HC,LAMBDA,CO2,O2,NO,PM,Сalorific value MJ/kg,Cetane number,Density at 15 °C,Viscosity at 40 °C 
178429.0,48527.0,70.0999984741211,396.100006103516,68.2994583539934,326.1100446813657,2000.0,90.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178432.0,48527.0,70.0999984741211,396.100006103516,68.2994583539934,326.1100446813657,2000.0,90.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178450.0,48527.0,70.0999984741211,396.100006103516,68.2994583539934,326.1100446813657,2000.0,90.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178452.0,48527.0,70.0999984741211,396.100006103516,68.2994583539934,326.1100446813657,2000.0,90.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178471.0,48527.0,70.0999984741211,395.200012207031,68.2994583539934,326.1100446813657,2000.0,90.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178472.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2000.0,90.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178479.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2000.0,89.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178492.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2000.0,89.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178512.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2000.0,89.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178520.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2000.0,89.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178532.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.1100446813657,2000.0,89.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178552.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2000.0,89.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178571.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2000.0,89.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178572.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2000.0,89.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178592.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2000.0,89.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178612.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2001.0,89.0,53.9000015258789,74.0,4.73750019073486,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178626.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178628.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178629.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178632.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178650.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.0107661581206,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178652.0,48490.0,70.0999984741211,395.200012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178672.0,48462.0,70.0999984741211,395.200012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178673.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178679.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178692.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178712.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178722.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178732.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178752.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178771.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178772.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178792.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178813.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73850011825562,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178826.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178829.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178833.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178850.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178852.0,48462.0,70.0999984741211,394.700012207031,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178872.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178873.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178879.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178880.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178892.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2001.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178912.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2000.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178921.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2000.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178933.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2000.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178953.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2000.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.25,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178971.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2000.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178972.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2000.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178973.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2000.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
178993.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,2000.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179013.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73789978027344,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179027.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179029.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179030.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179033.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179050.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179053.0,48408.0,70.0999984741211,394.299987792969,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179072.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179073.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179080.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179093.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179113.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179121.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179133.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.2093232046108,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179153.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.2093232046108,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,544.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179171.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.2093232046108,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,545.0,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179172.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.2093232046108,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179173.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.2093232046108,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179193.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179213.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.2093232046108,1999.0,89.0,53.9000015258789,74.0,4.73769998550415,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179227.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.2093232046108,1999.0,89.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179229.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.2093232046108,1999.0,89.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179230.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.2093232046108,1999.0,89.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179233.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179251.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179253.0,48408.0,70.0999984741211,393.5,68.2994583539934,326.2093232046108,1999.0,89.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179273.0,48481.0,70.0999984741211,393.5,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179274.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,89.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179280.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179293.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.2093232046108,1999.0,90.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179313.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179322.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179333.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179353.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179373.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179374.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179393.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179413.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73899984359741,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179427.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179431.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179433.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179451.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179453.0,48481.0,70.0999984741211,394.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179473.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179474.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179480.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.1100446813657,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179493.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179513.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179522.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179534.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179553.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179572.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179573.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179593.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179614.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.73969984054565,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179628.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.74160003662109,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
179630.0,48545.0,70.0999984741211,395.0,68.2994583539934,326.0107661581206,1999.0,90.0,53.9000015258789,74.0,4.74160003662109,2000.0,545.75,0.03,9.0,1.684,9.0,8.8,240.0,2.61,38,56,882.9,4.454
