,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
87,0.156586313,0.000623111,0.006248856,0.007653254,0.008,1,80,"{'learning_rate': 0.008, 'max_depth': 1, 'n_estimators': 80}",-88.04336227,-162.6211907,-223.4485745,-138.9690662,-220.6603807,-166.7485149,51.19496001,248,-8503.290194,-26486.58434,-60349.96976,-19966.07839,-53220.91817,-33705.36817,19833.38168,269,-92.21328643,-162.7469949,-245.6623084,-141.3013743,-230.6965933,-174.5241115,56.97984457,248,-10.31273338,-203.743815,-3.434057001,-29.03631212,-5.01908824,-50.30920115,77.25659511,269
331,0.103512287,0.008008692,0.009373808,0.007653682,0.03,2,20,"{'learning_rate': 0.03, 'max_depth': 2, 'n_estimators': 20}",-115.9002022,-152.5293324,-228.7857819,-133.6353471,-213.1433715,-168.798807,44.41689917,249,-13941.87427,-23372.17563,-60369.21533,-18187.25136,-50232.917,-33220.68672,18553.32069,260,-118.0757141,-152.8796115,-245.701476,-134.8601178,-224.1270109,-175.1287861,50.50341579,249,-17.54819757,-179.6691396,-3.435471018,-26.3603032,-4.681156402,-46.33885355,67.20278786,248
252,0.102371454,0.011680785,0.003923988,0.006050633,0.02,2,30,"{'learning_rate': 0.02, 'max_depth': 2, 'n_estimators': 30}",-116.6934658,-153.2559192,-228.9506687,-134.1961226,-213.8019933,-169.3796339,44.26226418,250,-14120.03012,-23587.70646,-60473.7215,-18328.99153,-50524.44752,-33406.97943,18554.60317,267,-118.827733,-153.5828977,-245.9140531,-135.384606,-224.776439,-175.6971457,50.37352884,250,-17.78521519,-181.3352134,-3.443149337,-26.57353246,-4.714127422,-46.77024756,67.82584185,249
341,0.0968678,0.006250024,0.003124619,0.006249237,0.03,3,20,"{'learning_rate': 0.03, 'max_depth': 3, 'n_estimators': 20}",-128.142909,-154.4701076,-223.5640665,-138.0320301,-207.9914231,-170.4401073,38.27958649,252,-16875.77332,-23884.80245,-57085.43978,-19364.08817,-47449.69227,-32931.9592,16235.11301,253,-129.906787,-154.5470881,-238.9255946,-139.1549071,-217.8295028,-176.0727759,43.935598,251,-21.45144171,-183.6317936,-3.194204154,-28.13069782,-4.366384019,-48.15490427,68.42065532,251
175,0.182293653,0.007445417,0.006248951,0.007653371,0.01,2,60,"{'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 60}",-117.1301167,-153.6060106,-229.6127764,-134.6592228,-214.4706553,-169.8957564,44.37167099,251,-14224.75378,-23696.38192,-60784.97689,-18454.83384,-50819.94646,-33596.17858,18646.21853,268,-119.2675722,-153.9362918,-246.5460949,-135.8485695,-225.4327981,-176.2062653,50.47306858,252,-17.924539,-182.1752851,-3.466018017,-26.76284549,-4.747547254,-47.01524697,68.12893473,250
351,0.118934345,0.011990099,0.009373713,0.007653604,0.03,4,20,"{'learning_rate': 0.03, 'max_depth': 4, 'n_estimators': 20}",-130.8914107,-156.6585693,-220.9346179,-137.2198522,-207.4378207,-170.6284542,36.81294488,253,-17561.01067,-24583.9975,-55805.24692,-19105.45648,-47256.11834,-32862.36598,15655.48665,248,-132.5179636,-156.792849,-236.231342,-138.2224891,-217.3847242,-176.2298736,42.48997109,253,-22.36307795,-189.0366379,-3.100145315,-27.74162081,-4.344491526,-49.3171947,70.52958569,254
391,0.144046021,0.011205002,0.006249142,0.007653604,0.03,8,20,"{'learning_rate': 0.03, 'max_depth': 8, 'n_estimators': 20}",-130.9534341,-156.6006643,-221.3302782,-137.6232311,-207.9045563,-170.8824328,36.93261725,255,-17579.19491,-24564.99745,-55860.06818,-19217.41286,-47419.61334,-32928.25735,15680.51298,249,-132.5865563,-156.7322476,-236.3473465,-138.6268836,-217.7604494,-176.4106967,42.51497902,254,-22.38727016,-188.8897657,-3.104173164,-27.91004431,-4.362982204,-49.3308471,70.45638813,255
371,0.165335894,0.012019215,0,0,0.03,6,20,"{'learning_rate': 0.03, 'max_depth': 6, 'n_estimators': 20}",-130.9534341,-156.6006643,-221.3302782,-137.6232311,-207.9045563,-170.8824328,36.93261725,255,-17579.19491,-24564.99745,-55860.06818,-19217.41286,-47419.61334,-32928.25735,15680.51298,249,-132.5865563,-156.7322476,-236.3473465,-138.6268836,-217.7604494,-176.4106967,42.51497902,254,-22.38727016,-188.8897657,-3.104173164,-27.91004431,-4.362982204,-49.3308471,70.45638813,255
381,0.144026089,0.006130716,0.003124571,0.006249142,0.03,7,20,"{'learning_rate': 0.03, 'max_depth': 7, 'n_estimators': 20}",-130.9534341,-156.6006643,-221.3302782,-137.6232311,-207.9045563,-170.8824328,36.93261725,255,-17579.19491,-24564.99745,-55860.06818,-19217.41286,-47419.61334,-32928.25735,15680.51298,249,-132.5865563,-156.7322476,-236.3473465,-138.6268836,-217.7604494,-176.4106967,42.51497902,254,-22.38727016,-188.8897657,-3.104173164,-27.91004431,-4.362982204,-49.3308471,70.45638813,255
361,0.128395891,0.00613436,0.009808064,0.00804747,0.03,5,20,"{'learning_rate': 0.03, 'max_depth': 5, 'n_estimators': 20}",-130.9534341,-156.6006643,-221.3302782,-137.6400691,-207.9045563,-170.8858004,36.92958509,258,-17579.19491,-24564.99745,-55860.06818,-19226.49609,-47419.61334,-32930.07399,15678.92487,252,-132.5865563,-156.7322476,-236.3473465,-138.6596412,-217.7604494,-176.4172482,42.5091582,257,-22.38727016,-188.8897657,-3.104173164,-27.92370882,-4.362982204,-49.33358001,70.45555745,258
262,0.131681156,0.008198232,0.000999498,0.001998997,0.02,3,30,"{'learning_rate': 0.02, 'max_depth': 3, 'n_estimators': 30}",-128.2248863,-154.9235809,-223.9605437,-138.3881727,-208.7066172,-170.8407602,38.41399293,254,-16896.71891,-24025.74838,-57303.22212,-19457.40334,-47757.2349,-33088.06553,16319.55016,255,-129.9873798,-155.0024141,-239.3809143,-139.4897966,-218.5342877,-176.4789585,44.08222704,258,-21.47930762,-184.7213191,-3.210205145,-28.2710781,-4.401165949,-48.41661518,68.83518401,252
272,0.16393075,0.008906974,0.006248903,0.007653312,0.02,4,30,"{'learning_rate': 0.02, 'max_depth': 4, 'n_estimators': 30}",-131.2117453,-157.1727893,-221.490389,-137.7347029,-208.1211899,-171.1461633,36.89995194,259,-17644.99992,-24745.37556,-56072.41286,-19250.47385,-47552.11817,-33053.07607,15729.27598,254,-132.8344832,-157.3066291,-236.796142,-138.7460769,-218.0644817,-176.7495626,42.57544133,259,-22.47481681,-190.2841056,-3.119774637,-27.95978017,-4.377968008,-49.64328905,70.99510746,263
302,0.206532192,0.012020889,0.006249332,0.007653838,0.02,7,30,"{'learning_rate': 0.02, 'max_depth': 7, 'n_estimators': 30}",-131.2762056,-157.0702481,-221.8707475,-138.0934045,-208.6043347,-171.3829881,37.0298458,260,-17663.95392,-24712.46548,-56117.56085,-19348.67706,-47721.71304,-33112.87407,15756.41398,256,-132.9058085,-157.2019894,-236.8914537,-139.0995221,-218.4529996,-176.9103547,42.60986364,260,-22.50003312,-190.0297076,-3.123091768,-28.10751385,-4.397148558,-49.63149897,70.88051036,259
312,0.206556988,0.006120418,0.006249094,0.007653546,0.02,8,30,"{'learning_rate': 0.02, 'max_depth': 8, 'n_estimators': 30}",-131.2762056,-157.0702481,-221.8707475,-138.0934045,-208.6043347,-171.3829881,37.0298458,260,-17663.95392,-24712.46548,-56117.56085,-19348.67706,-47721.71304,-33112.87407,15756.41398,256,-132.9058085,-157.2019894,-236.8914537,-139.0995221,-218.4529996,-176.9103547,42.60986364,260,-22.50003312,-190.0297076,-3.123091768,-28.10751385,-4.397148558,-49.63149897,70.88051036,259
292,0.226271152,0.014867269,0.001199198,0.002398396,0.02,6,30,"{'learning_rate': 0.02, 'max_depth': 6, 'n_estimators': 30}",-131.2762056,-157.0702481,-221.8707475,-138.0934045,-208.6043347,-171.3829881,37.0298458,260,-17663.95392,-24712.46548,-56117.56085,-19348.67706,-47721.71304,-33112.87407,15756.41398,256,-132.9058085,-157.2019894,-236.8914537,-139.0995221,-218.4529996,-176.9103547,42.60986364,260,-22.50003312,-190.0297076,-3.123091768,-28.10751385,-4.397148558,-49.63149897,70.88051036,259
282,0.299846888,0.072377828,0.005796909,0.002924196,0.02,5,30,"{'learning_rate': 0.02, 'max_depth': 5, 'n_estimators': 30}",-131.2762056,-157.0702481,-221.8707475,-138.111435,-208.6043347,-171.3865942,37.02660449,263,-17663.95392,-24712.46548,-56117.56085,-19358.42268,-47721.71304,-33114.82319,15754.71169,259,-132.9058085,-157.2019894,-236.8914537,-139.1345488,-218.4529996,-176.91736,42.60364915,263,-22.50003312,-190.0297076,-3.123091768,-28.12217484,-4.397148558,-49.63443117,70.87962019,262
185,0.238618183,0.005842964,0.009373713,0.007653604,0.01,3,60,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 60}",-128.8154729,-155.430191,-224.5482669,-138.8783777,-209.4098819,-171.4164381,38.45938303,264,-17049.83842,-24183.03014,-57567.65721,-19597.24973,-48061.05421,-33291.76594,16381.45186,262,-130.5750298,-155.5089391,-239.9326097,-139.9901773,-219.2283153,-177.0470142,44.11485794,264,-21.68301702,-185.9371221,-3.229633825,-28.48145841,-4.435526785,-48.75335162,69.28148096,253
195,0.309993315,0.00673216,0.006248951,0.007653371,0.01,4,60,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 60}",-131.5333175,-157.6627516,-222.0418561,-138.1868958,-208.8267421,-171.6503126,37.00329714,265,-17729.66789,-24900.52798,-56324.3527,-19376.16441,-47856.52796,-33237.44819,15804.13446,261,-133.152799,-157.7990113,-237.327522,-139.1982917,-218.7613493,-177.2477947,42.66928016,265,-22.58745865,-191.4834485,-3.138285261,-28.14886492,-4.412395625,-49.9540906,71.44329945,268
215,0.393719959,0.01258123,0.004523754,0.006175806,0.01,6,60,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 60}",-131.5922097,-157.5331627,-222.4002728,-138.550158,-209.2967908,-171.8745188,37.12716041,266,-17747.03558,-24858.29288,-56369.7055,-19476.28389,-48021.66511,-33294.59659,15831.55607,263,-133.2180002,-157.6651289,-237.4230518,-139.5574573,-219.138461,-177.4004199,42.70465583,266,-22.61056454,-191.1569672,-3.141617441,-28.29948137,-4.431072023,-49.92794052,71.30019963,264
225,0.399877024,0.013057832,0.004323769,0.006108126,0.01,7,60,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 60}",-131.5922097,-157.5331627,-222.4002728,-138.550158,-209.2967908,-171.8745188,37.12716041,266,-17747.03558,-24858.29288,-56369.7055,-19476.28389,-48021.66511,-33294.59659,15831.55607,263,-133.2180002,-157.6651289,-237.4230518,-139.5574573,-219.138461,-177.4004199,42.70465583,266,-22.61056454,-191.1569672,-3.141617441,-28.29948137,-4.431072023,-49.92794052,71.30019963,264
235,0.39721489,0.009554252,0.007648277,0.006994368,0.01,8,60,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 60}",-131.5922097,-157.5331627,-222.4002728,-138.550158,-209.2967908,-171.8745188,37.12716041,266,-17747.03558,-24858.29288,-56369.7055,-19476.28389,-48021.66511,-33294.59659,15831.55607,263,-133.2180002,-157.6651289,-237.4230518,-139.5574573,-219.138461,-177.4004199,42.70465583,266,-22.61056454,-191.1569672,-3.141617441,-28.29948137,-4.431072023,-49.92794052,71.30019963,264
205,0.355610609,0.007419195,0.015622854,3.99E-07,0.01,5,60,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 60}",-131.5922097,-157.5331627,-222.4002728,-138.5693985,-209.2967908,-171.8783669,37.12370709,269,-17747.03558,-24858.29288,-56369.7055,-19486.70122,-48021.66511,-33296.68006,15829.73799,266,-133.2180002,-157.6651289,-237.4230518,-139.5947751,-219.138461,-177.4078834,42.69804406,269,-22.61056454,-191.1569672,-3.141617441,-28.31515286,-4.431072023,-49.93107482,71.29924913,267
321,0.049997187,0.006248546,0.006248951,0.007653371,0.03,1,20,"{'learning_rate': 0.03, 'max_depth': 1, 'n_estimators': 20}",-92.9579512,-167.8022961,-229.6407183,-143.4967225,-227.3155942,-172.2426564,51.88386259,270,-9392.837246,-28216.76973,-63336.93287,-21256.04071,-56354.73448,-35711.46301,20722.50451,270,-96.91665102,-167.97848,-251.6682993,-145.7945154,-237.3915215,-179.9498934,57.70180987,270,-11.49618219,-217.1183126,-3.653516343,-30.97688904,-5.37351123,-53.72368227,82.27167694,272
242,0.070640087,0.0070189,0.007248688,0.007076894,0.02,1,30,"{'learning_rate': 0.02, 'max_depth': 1, 'n_estimators': 30}",-93.38912643,-168.0332746,-230.2812973,-143.7611496,-227.3242025,-172.5578101,51.8628157,271,-9473.18549,-28287.60135,-63677.31535,-21331.9995,-56379.31004,-35829.88235,20782.24522,277,-97.33029071,-168.1891832,-252.3436454,-146.0547825,-237.4432775,-180.2722359,57.72177511,271,-11.60307708,-217.6658477,-3.67852506,-31.09115895,-5.376290634,-53.88297989,82.46850461,273
165,0.119309711,0.007015207,0.006271601,0.007681194,0.01,1,60,"{'learning_rate': 0.01, 'max_depth': 1, 'n_estimators': 60}",-93.84554733,-168.2897572,-230.388892,-144.1185029,-228.1655635,-172.9616526,51.88154126,272,-9558.643308,-28373.62934,-63671.46281,-21434.87422,-56700.63123,-35947.84818,20802.22176,278,-97.76831444,-168.4447367,-252.3320487,-146.4065375,-238.1189435,-180.6141162,57.6748578,272,-11.71676972,-218.3308522,-3.67809506,-31.24592029,-5.412630868,-54.07685363,82.70821691,278
96,0.210199976,0.00758847,0.007512951,0.009415959,0.008,2,70,"{'learning_rate': 0.008, 'max_depth': 2, 'n_estimators': 70}",-122.4887062,-159.7910349,-236.6228418,-140.964095,-223.7135155,-176.7160387,45.39349886,273,-15513.39537,-25639.60717,-64244.259,-20207.97137,-55030.00204,-36127.04699,19678.54322,279,-124.5527815,-160.1237246,-253.4645123,-142.1547444,-234.5847438,-182.9761013,51.44699538,273,-19.63894112,-197.1966009,-3.720179769,-29.40020796,-5.223688909,-51.03592374,73.69444858,270
106,0.279352188,0.007009597,0.00624938,0.007653896,0.008,3,70,"{'learning_rate': 0.008, 'max_depth': 3, 'n_estimators': 70}",-133.1830484,-161.8326077,-231.7092207,-145.0438979,-218.9233723,-178.1384294,39.78782567,274,-18205.07768,-26217.47308,-61072.09414,-21360.3979,-52278.17565,-35826.64369,17436.24781,272,-134.9261935,-161.9181061,-247.1276879,-146.1519685,-228.6442119,-183.7536336,45.40094531,274,-23.21994138,-201.6635594,-3.48711321,-31.13388057,-4.912467562,-52.88339242,75.13947259,271
116,0.371363163,0.029460379,0.001798916,0.003597832,0.008,4,70,"{'learning_rate': 0.008, 'max_depth': 4, 'n_estimators': 70}",-135.893447,-164.0310287,-229.2438756,-144.3460658,-218.3013424,-178.3631519,38.34098288,275,-18898.17521,-26951.96942,-59824.2444,-21130.6294,-52052.11323,-35771.42633,16854.91727,271,-137.470634,-164.1705498,-244.5899516,-145.363783,-228.1493222,-183.9488481,43.98008199,275,-24.14203475,-207.341286,-3.395430697,-30.78822439,-4.886900741,-54.11077531,77.35204224,279
136,0.481231928,0.034779103,0.010772753,0.006338263,0.008,6,70,"{'learning_rate': 0.008, 'max_depth': 6, 'n_estimators': 70}",-135.9569097,-163.840063,-229.6571197,-144.701134,-218.7288859,-178.5768225,38.47746424,276,-18917.67037,-26887.87916,-59893.20985,-21232.83357,-52207.8158,-35827.88175,16889.85839,273,-137.5415223,-163.9752395,-244.7308927,-145.7149051,-228.490297,-184.0905713,44.02889167,276,-24.16797101,-206.8458621,-3.400497754,-30.94197698,-4.904510124,-54.0521636,77.14161405,274
156,0.459803009,0.010310841,0.006249475,0.007654013,0.008,8,70,"{'learning_rate': 0.008, 'max_depth': 8, 'n_estimators': 70}",-135.9569097,-163.840063,-229.6571197,-144.701134,-218.7288859,-178.5768225,38.47746424,276,-18917.67037,-26887.87916,-59893.20985,-21232.83357,-52207.8158,-35827.88175,16889.85839,273,-137.5415223,-163.9752395,-244.7308927,-145.7149051,-228.490297,-184.0905713,44.02889167,276,-24.16797101,-206.8458621,-3.400497754,-30.94197698,-4.904510124,-54.0521636,77.14161405,274
146,0.463893366,0.007102752,0.003124428,0.006248856,0.008,7,70,"{'learning_rate': 0.008, 'max_depth': 7, 'n_estimators': 70}",-135.9569097,-163.840063,-229.6571197,-144.701134,-218.7288859,-178.5768225,38.47746424,276,-18917.67037,-26887.87916,-59893.20985,-21232.83357,-52207.8158,-35827.88175,16889.85839,273,-137.5415223,-163.9752395,-244.7308927,-145.7149051,-228.490297,-184.0905713,44.02889167,276,-24.16797101,-206.8458621,-3.400497754,-30.94197698,-4.904510124,-54.0521636,77.14161405,274
126,0.451539373,0.06496645,0.009373951,0.007653799,0.008,5,70,"{'learning_rate': 0.008, 'max_depth': 5, 'n_estimators': 70}",-135.9569097,-163.840063,-229.6571197,-144.7158409,-218.7288859,-178.5797638,38.474875,279,-18917.67037,-26887.87916,-59893.20985,-21241.0066,-52207.8158,-35829.51636,16888.44614,276,-137.5415223,-163.9752395,-244.7308927,-145.742947,-228.490297,-184.0961797,44.02400455,279,-24.16797101,-206.8458621,-3.400497754,-30.95427222,-4.904510124,-54.05462264,77.14087752,277
86,0.209518528,0.014609131,0.006894493,0.008505352,0.008,1,70,"{'learning_rate': 0.008, 'max_depth': 1, 'n_estimators': 70}",-100.0122954,-174.41933,-237.9705573,-149.8457444,-236.4600065,-179.7415867,52.69998076,280,-10754.11578,-30488.0401,-67430.51152,-23118.47846,-60672.08621,-38492.64641,21905.21596,280,-103.7020529,-174.6082475,-259.6738561,-152.0476191,-246.3170441,-187.2697639,58.50369161,280,-13.30722012,-234.6754485,-3.954281383,-33.77867918,-5.86178768,-58.31548337,88.81122258,281
174,0.15986433,0.006532537,0.006249046,0.007653487,0.01,2,50,"{'learning_rate': 0.01, 'max_depth': 2, 'n_estimators': 50}",-130.3739595,-169.4335322,-247.2715446,-150.7214592,-237.9611979,-187.1523387,47.03362314,281,-17526.69894,-28825.9057,-69709.55997,-23074.34622,-61871.36498,-40201.57516,21341.03464,287,-132.3884396,-169.7819357,-264.0256805,-151.9024233,-248.7395525,-193.3676063,53.01456385,281,-22.31742981,-221.8269915,-4.121728538,-33.71228808,-5.997421657,-57.59517193,82.83566718,280
184,0.207073832,0.006832869,0.003201056,0.006213016,0.01,3,50,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 50}",-140.0567254,-171.7355111,-242.7706842,-154.4900595,-233.5001451,-188.510625,41.84446117,282,-20101.07879,-29525.91246,-66683.88505,-24211.77678,-59114.61105,-39927.45283,19143.21461,285,-141.7782733,-171.8310579,-258.2322308,-155.6013393,-243.1349647,-194.1155732,47.39828124,282,-25.74237146,-227.2381104,-3.899424946,-35.42340124,-5.685643022,-59.59779021,84.66722496,282
194,0.311184597,0.054857312,0.003124905,0.006249809,0.01,4,50,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 50}",-142.600902,-173.8621773,-240.356653,-153.8649956,-232.8716526,-188.7112761,40.44331691,283,-20772.34972,-30278.86092,-65446.25826,-23993.59127,-58873.64226,-39872.94049,18569.08135,281,-144.1261591,-174.0082208,-255.8246631,-154.8986484,-242.6389133,-194.2993209,46.05121461,283,-26.63542685,-233.0584735,-3.808493537,-35.09517013,-5.658390347,-60.85119088,86.93624545,288
224,0.334055758,0.012304005,0.004323769,0.006107975,0.01,7,50,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 50}",-142.6800879,-173.579244,-240.8265008,-154.1926754,-233.2623917,-188.90818,40.59553467,284,-20798.15974,-30178.40589,-65540.22266,-24093.5625,-59023.71656,-39926.81347,18613.79659,282,-144.2156709,-173.7193308,-256.0082473,-155.2210118,-242.9479709,-194.4224463,46.11643778,284,-26.66976436,-232.2819466,-3.815397327,-35.24556356,-5.675363193,-60.737607,86.61398417,284
234,0.327430487,0.010572188,0.010573006,0.00646873,0.01,8,50,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 50}",-142.6800879,-173.579244,-240.8265008,-154.1926754,-233.2623917,-188.90818,40.59553467,284,-20798.15974,-30178.40589,-65540.22266,-24093.5625,-59023.71656,-39926.81347,18613.79659,282,-144.2156709,-173.7193308,-256.0082473,-155.2210118,-242.9479709,-194.4224463,46.11643778,284,-26.66976436,-232.2819466,-3.815397327,-35.24556356,-5.675363193,-60.737607,86.61398417,284
214,0.331840134,0.0037628,0.006935358,0.007312241,0.01,6,50,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 50}",-142.6800879,-173.579244,-240.8265008,-154.1926754,-233.2623917,-188.90818,40.59553467,284,-20798.15974,-30178.40589,-65540.22266,-24093.5625,-59023.71656,-39926.81347,18613.79659,282,-144.2156709,-173.7193308,-256.0082473,-155.2210118,-242.9479709,-194.4224463,46.11643778,284,-26.66976436,-232.2819466,-3.815397327,-35.24556356,-5.675363193,-60.737607,86.61398417,284
204,0.385065079,0.056849048,0.012498331,0.006249166,0.01,5,50,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50}",-142.6800879,-173.579244,-240.8265008,-154.2009461,-233.2623917,-188.9098341,40.59412022,287,-20798.15974,-30178.40589,-65540.22266,-24098.33883,-59023.71656,-39927.76874,18612.98411,286,-144.2156709,-173.7193308,-256.0082473,-155.2363966,-242.9479709,-194.4255233,46.11382254,287,-26.66976436,-232.2819466,-3.815397327,-35.25274891,-5.675363193,-60.73904407,86.61356126,287
95,0.175281906,0.00615385,0.006249285,0.007653779,0.008,2,60,"{'learning_rate': 0.008, 'max_depth': 2, 'n_estimators': 60}",-133.3217757,-173.0049108,-251.1113637,-154.231023,-243.0494911,-190.9437128,47.59215942,289,-18305.76104,-30050.88919,-71738.86728,-24151.45758,-64419.02611,-41733.20024,21951.88249,294,-135.2987843,-173.351923,-267.8411232,-155.4073923,-253.8090347,-197.1416515,53.5571609,288,-23.35388999,-231.2962304,-4.270826612,-35.33265902,-6.285552671,-60.10783174,86.35361963,283
164,0.110584402,0.004904537,0.00119915,0.0023983,0.01,1,50,"{'learning_rate': 0.01, 'max_depth': 1, 'n_estimators': 50}",-109.6345793,-183.8304745,-248.39235,-158.5075943,-249.2139578,-189.9157912,53.67375407,288,-12771.39754,-33884.48731,-72646.2597,-25789.38882,-67061.45783,-42430.59824,23449.09163,295,-113.0106081,-184.0773949,-269.529701,-160.5907495,-258.9622711,-197.2341449,59.40783053,289,-15.99100136,-260.9303083,-4.337494909,-37.79670894,-6.584401887,-65.12798308,98.61321051,295
105,0.304684401,0.053232842,0.003124762,0.006249523,0.008,3,60,"{'learning_rate': 0.008, 'max_depth': 3, 'n_estimators': 60}",-142.4237413,-175.2790916,-246.7523473,-157.874473,-238.6952866,-192.204988,42.61456328,290,-20775.01862,-30757.85957,-68760.88294,-25276.92044,-61662.23341,-41446.583,19787.6925,289,-144.1354176,-175.379188,-262.2229642,-158.9871707,-248.318814,-197.8087109,48.1486956,290,-26.63897753,-236.7611786,-4.052026961,-37.02576836,-5.973769652,-62.09034422,88.21842094,289
115,0.310642099,0.002868227,0.005706882,0.005744717,0.008,4,60,"{'learning_rate': 0.008, 'max_depth': 4, 'n_estimators': 60}",-145.0117094,-177.3773843,-244.3601115,-157.3277413,-238.1125655,-192.4379024,41.20892392,291,-21468.94781,-31515.15255,-67531.43049,-25081.46829,-61434.70916,-41406.34166,19211.93669,288,-146.5228576,-177.5250758,-259.8681021,-158.3712988,-247.8602614,-198.0295191,46.80439301,291,-27.56217735,-242.6151253,-3.961696141,-36.73173657,-5.948037504,-63.36375457,90.49556933,294
135,0.439280128,0.077588598,0.006308508,0.007726879,0.008,6,60,"{'learning_rate': 0.008, 'max_depth': 6, 'n_estimators': 60}",-145.0928512,-177.0796466,-244.8328443,-157.6143986,-238.4754376,-192.6190357,41.36333364,292,-21495.94811,-31407.43565,-67632.39721,-25170.15649,-61576.58552,-41456.5046,19259.53139,290,-146.6149655,-177.2214311,-260.0622949,-158.6510526,-248.1462986,-198.1392085,46.87599209,292,-27.5980984,-241.7824635,-3.969114408,-36.86515617,-5.964083194,-63.23578314,90.15204628,290
155,0.403928471,0.03063088,0.01178937,0.004733586,0.008,8,60,"{'learning_rate': 0.008, 'max_depth': 8, 'n_estimators': 60}",-145.0928512,-177.0796466,-244.8328443,-157.6143986,-238.4754376,-192.6190357,41.36333364,292,-21495.94811,-31407.43565,-67632.39721,-25170.15649,-61576.58552,-41456.5046,19259.53139,290,-146.6149655,-177.2214311,-260.0622949,-158.6510526,-248.1462986,-198.1392085,46.87599209,292,-27.5980984,-241.7824635,-3.969114408,-36.86515617,-5.964083194,-63.23578314,90.15204628,290
145,0.400058794,0.014806079,0.004324102,0.006108442,0.008,7,60,"{'learning_rate': 0.008, 'max_depth': 7, 'n_estimators': 60}",-145.0928512,-177.0796466,-244.8328443,-157.6143986,-238.4754376,-192.6190357,41.36333364,292,-21495.94811,-31407.43565,-67632.39721,-25170.15649,-61576.58552,-41456.5046,19259.53139,290,-146.6149655,-177.2214311,-260.0622949,-158.6510526,-248.1462986,-198.1392085,46.87599209,292,-27.5980984,-241.7824635,-3.969114408,-36.86515617,-5.964083194,-63.23578314,90.15204628,290
125,0.362571669,0.008972446,0.005722904,0.005748027,0.008,5,60,"{'learning_rate': 0.008, 'max_depth': 5, 'n_estimators': 60}",-145.0928512,-177.0796466,-244.8328443,-157.6201053,-238.4754376,-192.620177,41.36236781,295,-21495.94811,-31407.43565,-67632.39721,-25173.49802,-61576.58552,-41457.1729,19258.96629,293,-146.6149655,-177.2214311,-260.0622949,-158.6615833,-248.1462986,-198.1413147,46.87421803,295,-27.5980984,-241.7824635,-3.969114408,-36.87018306,-5.964083194,-63.23678851,90.15175222,293
85,0.123992443,0.002761889,0.006248903,0.007653312,0.008,1,60,"{'learning_rate': 0.008, 'max_depth': 1, 'n_estimators': 60}",-113.1237379,-187.0549563,-252.1571968,-161.6887848,-253.9916697,-193.6032691,54.06235476,296,-13548.63664,-35087.09187,-74581.48319,-26807.9945,-69583.50705,-43921.74265,24049.95984,296,-116.398611,-187.3154875,-273.0961061,-163.7314707,-263.7868591,-200.8657069,59.78888226,296,-17.02503625,-270.2265559,-4.47968042,-39.32906584,-6.86963629,-67.58599493,102.0656109,296
410,0.044225121,0.006553581,0.003124428,0.006248856,0.04,2,10,"{'learning_rate': 0.04, 'max_depth': 2, 'n_estimators': 10}",-144.5530604,-186.3358643,-265.4494784,-167.4033403,-262.0781364,-205.163976,49.6540229,297,-21450.44894,-34850.41884,-79606.20726,-28415.99439,-74325.59728,-47729.73334,24302.0477,303,-146.4597178,-186.6826688,-282.1457199,-168.5704434,-272.627213,-211.2971526,55.52699027,297,-27.53756655,-268.3970509,-4.848858947,-41.74808803,-7.405949088,-69.9875027,100.1252258,297
