,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_leaf_nodes,param_min_samples_split,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
383,0.045462227,0.004325438,0.006657314,0.007373511,20,400,400,"{'max_depth': 20, 'max_leaf_nodes': 400, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
384,0.046871233,2.78E-07,0.003124905,0.006249809,20,400,1000,"{'max_depth': 20, 'max_leaf_nodes': 400, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
385,0.049400187,0.006993684,0.00352459,0.006099062,20,400,2000,"{'max_depth': 20, 'max_leaf_nodes': 400, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
1014,0.046494675,0.007720344,0.006652689,0.007367954,1000,40,1000,"{'max_depth': 1000, 'max_leaf_nodes': 40, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
1013,0.050222778,0.006151431,0,0,1000,40,400,"{'max_depth': 1000, 'max_leaf_nodes': 40, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
388,0.050001335,0.006247428,0.003122234,0.006244469,20,1000,50,"{'max_depth': 20, 'max_leaf_nodes': 1000, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
389,0.050428009,0.00711329,0,0,20,1000,100,"{'max_depth': 20, 'max_leaf_nodes': 1000, 'min_samples_split': 100}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
390,0.049995995,0.006249261,0,0,20,1000,200,"{'max_depth': 20, 'max_leaf_nodes': 1000, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
391,0.050816631,0.007356601,0.003524828,0.006099641,20,1000,300,"{'max_depth': 20, 'max_leaf_nodes': 1000, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
392,0.0495996,0.006905247,0,0,20,1000,400,"{'max_depth': 20, 'max_leaf_nodes': 1000, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
393,0.05371871,0.008445251,0.00039978,0.000799561,20,1000,1000,"{'max_depth': 20, 'max_leaf_nodes': 1000, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
266,0.049549627,0.005356534,0.003527641,0.006105116,15,200,400,"{'max_depth': 15, 'max_leaf_nodes': 200, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
1012,0.046908045,0.004356732,0.003919458,0.005913858,1000,40,300,"{'max_depth': 1000, 'max_leaf_nodes': 40, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
387,0.049859715,0.007423248,0.000402451,0.000804901,20,1000,10,"{'max_depth': 20, 'max_leaf_nodes': 1000, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
376,0.046987295,0.001198006,0.003127718,0.006255436,20,300,2000,"{'max_depth': 20, 'max_leaf_nodes': 300, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
375,0.049760675,0.003959059,0.003924894,0.005918235,20,300,1000,"{'max_depth': 20, 'max_leaf_nodes': 300, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
374,0.053120708,0.007654169,0,0,20,300,400,"{'max_depth': 20, 'max_leaf_nodes': 300, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
354,0.047621775,0.001200648,0.003124952,0.006249905,20,100,200,"{'max_depth': 20, 'max_leaf_nodes': 100, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
355,0.052049875,0.009262057,0.000399971,0.000799942,20,100,300,"{'max_depth': 20, 'max_leaf_nodes': 100, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
356,0.049993277,0.006244302,0.003124905,0.006249809,20,100,400,"{'max_depth': 20, 'max_leaf_nodes': 100, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
357,0.050060034,0.00822849,0.006649828,0.007364907,20,100,1000,"{'max_depth': 20, 'max_leaf_nodes': 100, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
358,0.053120565,0.007655843,0,0,20,100,2000,"{'max_depth': 20, 'max_leaf_nodes': 100, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
360,0.052606297,0.004455647,0.001799583,0.000399232,20,200,10,"{'max_depth': 20, 'max_leaf_nodes': 200, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
361,0.051524925,0.002611701,0.00201335,2.20E-05,20,200,50,"{'max_depth': 20, 'max_leaf_nodes': 200, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
362,0.0507514,0.00131212,0.00199914,3.99E-07,20,200,100,"{'max_depth': 20, 'max_leaf_nodes': 200, 'min_samples_split': 100}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
363,0.050533247,0.001543698,0.002052641,0.00010748,20,200,200,"{'max_depth': 20, 'max_leaf_nodes': 200, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
364,0.050593948,0.00135921,0.001613712,0.000491778,20,200,300,"{'max_depth': 20, 'max_leaf_nodes': 200, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
365,0.049372911,0.001992668,0.001199579,0.000979452,20,200,400,"{'max_depth': 20, 'max_leaf_nodes': 200, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
366,0.053120708,0.00765972,0.003125238,0.006250477,20,200,1000,"{'max_depth': 20, 'max_leaf_nodes': 200, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
367,0.049673796,0.007598785,0.000399828,0.000799656,20,200,2000,"{'max_depth': 20, 'max_leaf_nodes': 200, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
1015,0.046871185,5.22E-07,0.003122139,0.006244278,1000,40,2000,"{'max_depth': 1000, 'max_leaf_nodes': 40, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
369,0.049639702,0.006812881,0.000399733,0.000799465,20,300,10,"{'max_depth': 20, 'max_leaf_nodes': 300, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
370,0.049995995,0.006255582,0.003124714,0.006249428,20,300,50,"{'max_depth': 20, 'max_leaf_nodes': 300, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
371,0.049821854,0.008001418,0.003522682,0.006094958,20,300,100,"{'max_depth': 20, 'max_leaf_nodes': 300, 'min_samples_split': 100}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
372,0.050218344,0.006145902,0.003124905,0.006249809,20,300,200,"{'max_depth': 20, 'max_leaf_nodes': 300, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
373,0.049424314,0.007227391,0.000602531,0.001205063,20,300,300,"{'max_depth': 20, 'max_leaf_nodes': 300, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
1011,0.048594189,0.007001647,0.003524494,0.006098873,1000,40,200,"{'max_depth': 1000, 'max_leaf_nodes': 40, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
1010,0.052403641,0.010180836,0.003521872,0.006093244,1000,40,100,"{'max_depth': 1000, 'max_leaf_nodes': 40, 'min_samples_split': 100}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
1009,0.053690529,0.008136827,0.003122282,0.006244564,1000,40,50,"{'max_depth': 1000, 'max_leaf_nodes': 40, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
1008,0.046440363,0.000868147,0.003125095,0.006250191,1000,40,10,"{'max_depth': 1000, 'max_leaf_nodes': 40, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
424,0.046709347,0.004766894,0.006905317,0.007686434,30,50,50,"{'max_depth': 30, 'max_leaf_nodes': 50, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
425,0.049183273,0.007004095,0,0,30,50,100,"{'max_depth': 30, 'max_leaf_nodes': 50, 'min_samples_split': 100}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
426,0.050246763,0.006803081,0.000399685,0.00079937,30,50,200,"{'max_depth': 30, 'max_leaf_nodes': 50, 'min_samples_split': 200}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
427,0.049393177,0.00505722,0.003127575,0.00625515,30,50,300,"{'max_depth': 30, 'max_leaf_nodes': 50, 'min_samples_split': 300}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
428,0.047511244,0.001280028,0.00333252,0.006665039,30,50,400,"{'max_depth': 30, 'max_leaf_nodes': 50, 'min_samples_split': 400}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
429,0.047081184,0.00043292,0.003124666,0.006249332,30,50,1000,"{'max_depth': 30, 'max_leaf_nodes': 50, 'min_samples_split': 1000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
430,0.049637985,0.008757059,0.000399923,0.000799847,30,50,2000,"{'max_depth': 30, 'max_leaf_nodes': 50, 'min_samples_split': 2000}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
1000,0.050069809,0.009476301,0.000399828,0.000799656,1000,30,50,"{'max_depth': 1000, 'max_leaf_nodes': 30, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
432,0.052141809,0.010683943,0.000399637,0.000799274,30,60,10,"{'max_depth': 30, 'max_leaf_nodes': 60, 'min_samples_split': 10}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
433,0.049121141,0.003189903,0.000399923,0.000799847,30,60,50,"{'max_depth': 30, 'max_leaf_nodes': 60, 'min_samples_split': 50}",-22.98814229,-10.59570864,-71.27509881,-12.15358554,-71.47611519,-37.6977301,27.82737447,1,-736.3272727,-162.6216827,-8691.128967,-282.5456804,-7303.257708,-3435.176262,3755.517856,1,-27.13535098,-12.75232068,-93.22622467,-16.80909517,-85.45909962,-47.07641822,34.91399589,1,0.020393997,-0.257081067,0.361441913,0.574947565,0.17402867,0.174746215,0.284716114,1
