,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
164,2.428195286,0.206317319,0.018748474,0.011691622,0.01,20,300,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 300}",-1.359364647,-3.933144227,-5.119400823,-2.719119235,-1.041493235,-2.834504433,1.53831084,202,-2.511970387,-20.9180794,-37.81820152,-13.82108075,-2.163010498,-15.44646851,13.24255525,101,-1.584919679,-4.573628691,-6.14965052,-3.717671416,-1.470717681,-3.499317597,1.789202299,104,-2.884900937,-13.7869135,-6.205204433,-74.49972369,-0.918163734,-19.65898126,27.7689767,149
144,2.278868103,0.128018463,0.02056098,0.006392771,0.01,7,300,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300}",-1.374355298,-3.933144227,-5.119400823,-2.719119235,-1.041493235,-2.837502564,1.535444845,207,-2.55602321,-20.9180794,-37.81820152,-13.82108075,-2.163010498,-15.45527908,13.23395857,106,-1.59875677,-4.573628691,-6.14965052,-3.717671416,-1.470717681,-3.502085016,1.786247357,109,-2.95303106,-13.7869135,-6.205204433,-74.49972369,-0.918163734,-19.67260728,27.76075794,154
7,3.272400141,0.33995226,0.017694473,0.004144788,0.001,3,600,"{'learning_rate': 0.001, 'max_depth': 3, 'n_estimators': 600}",-5.043216317,-7.279957055,-2.280114099,-1.081844323,-1.128397531,-3.362705865,2.430450177,391,-26.09931182,-54.3777204,-7.07410276,-1.395277454,-1.564391765,-18.10216084,20.26872699,391,-5.108748557,-7.37412506,-2.659718549,-1.181218631,-1.250756477,-3.514913455,2.397403647,110,-39.36402717,-37.43941083,-0.347773149,-6.621912072,-0.387306973,-16.83208604,17.76941861,92
28,4.295120764,0.162508226,0.031738043,0.000987174,0.001,5,700,"{'learning_rate': 0.001, 'max_depth': 5, 'n_estimators': 700}",-4.896234933,-7.251151489,-2.280370336,-1.373980669,-0.919090889,-3.344165663,2.390302673,389,-24.76840164,-54.67121119,-7.622141755,-1.986757608,-1.12880994,-18.03546443,20.1957601,390,-4.976786276,-7.393998322,-2.760822659,-1.409523894,-1.062454677,-3.520717166,2.374871589,111,-37.30570107,-37.64687839,-0.452186708,-9.852961002,-0.001031798,-17.05175179,17.04392503,99
58,5.400829792,0.155206483,0.040619755,0.015933968,0.001,8,700,"{'learning_rate': 0.001, 'max_depth': 8, 'n_estimators': 700}",-4.896234933,-7.150342886,-2.280370336,-1.523367044,-0.820453682,-3.334153776,2.354208706,383,-24.76840164,-53.79061292,-7.622141755,-2.524848193,-1.016163436,-17.94443359,19.81108157,383,-4.976786276,-7.334208404,-2.760822659,-1.58897709,-1.008049322,-3.53376875,2.336003426,112,-37.30570107,-37.0243867,-0.452186708,-12.79236142,0.098863435,-17.49515449,16.70914209,100
88,5.532435083,0.433219719,0.041511631,0.008071978,0.001,100,700,"{'learning_rate': 0.001, 'max_depth': 100, 'n_estimators': 700}",-4.896234933,-7.150342886,-2.280370336,-1.523367044,-0.820453682,-3.334153776,2.354208706,383,-24.76840164,-53.79061292,-7.622141755,-2.524848193,-1.016163436,-17.94443359,19.81108157,383,-4.976786276,-7.334208404,-2.760822659,-1.58897709,-1.008049322,-3.53376875,2.336003426,112,-37.30570107,-37.0243867,-0.452186708,-12.79236142,0.098863435,-17.49515449,16.70914209,100
68,5.504110765,0.366598132,0.039681244,0.013199915,0.001,20,700,"{'learning_rate': 0.001, 'max_depth': 20, 'n_estimators': 700}",-4.896234933,-7.150342886,-2.280370336,-1.523367044,-0.820453682,-3.334153776,2.354208706,383,-24.76840164,-53.79061292,-7.622141755,-2.524848193,-1.016163436,-17.94443359,19.81108157,383,-4.976786276,-7.334208404,-2.760822659,-1.58897709,-1.008049322,-3.53376875,2.336003426,112,-37.30570107,-37.0243867,-0.452186708,-12.79236142,0.098863435,-17.49515449,16.70914209,100
78,5.458508587,0.216957052,0.035065985,0.012155943,0.001,50,700,"{'learning_rate': 0.001, 'max_depth': 50, 'n_estimators': 700}",-4.896234933,-7.150342886,-2.280370336,-1.523367044,-0.820453682,-3.334153776,2.354208706,383,-24.76840164,-53.79061292,-7.622141755,-2.524848193,-1.016163436,-17.94443359,19.81108157,383,-4.976786276,-7.334208404,-2.760822659,-1.58897709,-1.008049322,-3.53376875,2.336003426,112,-37.30570107,-37.0243867,-0.452186708,-12.79236142,0.098863435,-17.49515449,16.70914209,100
98,5.492159557,0.396142278,0.045065022,0.007367993,0.001,200,700,"{'learning_rate': 0.001, 'max_depth': 200, 'n_estimators': 700}",-4.896234933,-7.150342886,-2.280370336,-1.523367044,-0.820453682,-3.334153776,2.354208706,383,-24.76840164,-53.79061292,-7.622141755,-2.524848193,-1.016163436,-17.94443359,19.81108157,383,-4.976786276,-7.334208404,-2.760822659,-1.58897709,-1.008049322,-3.53376875,2.336003426,112,-37.30570107,-37.0243867,-0.452186708,-12.79236142,0.098863435,-17.49515449,16.70914209,100
48,5.258827162,0.277718535,0.035625315,0.011553343,0.001,7,700,"{'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 700}",-4.896234933,-7.150342886,-2.280370336,-1.523367044,-0.820453682,-3.334153776,2.354208706,383,-24.76840164,-53.79061292,-7.622141755,-2.524848193,-1.016163436,-17.94443359,19.81108157,383,-4.976786276,-7.334208404,-2.760822659,-1.58897709,-1.008049322,-3.53376875,2.336003426,112,-37.30570107,-37.0243867,-0.452186708,-12.79236142,0.098863435,-17.49515449,16.70914209,100
165,3.293432093,0.285020788,0.024997282,0.00765341,0.01,20,400,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 400}",-1.118097727,-3.709097494,-5.320004438,-2.82829017,-1.107086788,-2.816515323,1.604435575,178,-1.914926412,-19.45985466,-41.46985838,-15.14163914,-2.429869492,-16.08322962,14.44938869,142,-1.383808661,-4.411332527,-6.439709495,-3.891225918,-1.558803866,-3.536976093,1.890245945,118,-1.961539455,-12.75609979,-6.900925888,-81.71347168,-1.154815032,-20.89737037,30.68912872,193
155,3.266262865,0.226803408,0.024447918,0.007274305,0.01,8,400,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 400}",-1.118097727,-3.709097494,-5.320004438,-2.82829017,-1.107086788,-2.816515323,1.604435575,178,-1.914926412,-19.45985466,-41.46985838,-15.14163914,-2.429869492,-16.08322962,14.44938869,142,-1.383808661,-4.411332527,-6.439709495,-3.891225918,-1.558803866,-3.536976093,1.890245945,118,-1.961539455,-12.75609979,-6.900925888,-81.71347168,-1.154815032,-20.89737037,30.68912872,193
175,3.288721228,0.376026231,0.023963642,0.006502518,0.01,50,400,"{'learning_rate': 0.01, 'max_depth': 50, 'n_estimators': 400}",-1.118097727,-3.709097494,-5.320004438,-2.82829017,-1.107086788,-2.816515323,1.604435575,178,-1.914926412,-19.45985466,-41.46985838,-15.14163914,-2.429869492,-16.08322962,14.44938869,142,-1.383808661,-4.411332527,-6.439709495,-3.891225918,-1.558803866,-3.536976093,1.890245945,118,-1.961539455,-12.75609979,-6.900925888,-81.71347168,-1.154815032,-20.89737037,30.68912872,193
185,3.275147438,0.280733661,0.024996901,0.007653487,0.01,100,400,"{'learning_rate': 0.01, 'max_depth': 100, 'n_estimators': 400}",-1.118097727,-3.709097494,-5.320004438,-2.82829017,-1.107086788,-2.816515323,1.604435575,178,-1.914926412,-19.45985466,-41.46985838,-15.14163914,-2.429869492,-16.08322962,14.44938869,142,-1.383808661,-4.411332527,-6.439709495,-3.891225918,-1.558803866,-3.536976093,1.890245945,118,-1.961539455,-12.75609979,-6.900925888,-81.71347168,-1.154815032,-20.89737037,30.68912872,193
195,3.309408092,0.269533278,0.021871853,0.00765304,0.01,200,400,"{'learning_rate': 0.01, 'max_depth': 200, 'n_estimators': 400}",-1.118097727,-3.709097494,-5.320004438,-2.82829017,-1.107086788,-2.816515323,1.604435575,178,-1.914926412,-19.45985466,-41.46985838,-15.14163914,-2.429869492,-16.08322962,14.44938869,142,-1.383808661,-4.411332527,-6.439709495,-3.891225918,-1.558803866,-3.536976093,1.890245945,118,-1.961539455,-12.75609979,-6.900925888,-81.71347168,-1.154815032,-20.89737037,30.68912872,193
145,4.025210238,0.368672707,0.027468824,0.006055871,0.01,7,400,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 400}",-1.133088378,-3.709097494,-5.320004438,-2.82829017,-1.107086788,-2.819513454,1.601269907,183,-1.95137836,-19.45985466,-41.46985838,-15.14163914,-2.429869492,-16.09052001,14.44224571,147,-1.396917449,-4.411332527,-6.439709495,-3.891225918,-1.558803866,-3.539597851,1.887264439,123,-2.017914406,-12.75609979,-6.900925888,-81.71347168,-1.154815032,-20.90864536,30.68217931,198
123,1.586111212,0.268031523,0.015170765,0.001098387,0.01,5,200,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 200}",-3.078891013,-4.417836269,-4.571723077,-2.416733177,-0.728631167,-3.042762941,1.412584166,256,-10.63687897,-23.2501419,-28.87608368,-10.1304782,-1.160171729,-14.8107509,9.947073719,77,-3.261422844,-4.821840095,-5.373647149,-3.182841215,-1.077112681,-3.543372797,1.501752349,124,-15.45052079,-15.43543992,-4.501533065,-54.33925447,-0.02884352,-17.95111835,19.17695156,108
38,4.855244303,0.155431739,0.032168818,0.001856125,0.001,6,700,"{'learning_rate': 0.001, 'max_depth': 6, 'n_estimators': 700}",-4.896234933,-7.150342886,-2.280370336,-1.525825464,-0.911100727,-3.352774869,2.33466743,390,-24.76840164,-53.79061292,-7.622141755,-2.530934845,-1.117814549,-17.96598114,19.7927944,389,-4.976786276,-7.334208404,-2.760822659,-1.590891211,-1.057267492,-3.543995208,2.325097655,125,-37.30570107,-37.0243867,-0.452186708,-12.82561067,0.008718945,-17.51983324,16.68831086,106
252,0.81705842,0.034959095,0.011452436,0.003536818,0.05,8,100,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 100}",-1.001150119,-3.622317368,-5.3976344,-2.882291326,-1.130060182,-2.806690679,1.640427887,95,-1.666703488,-18.9243552,-42.9373853,-15.67155513,-2.521737496,-16.34434732,14.97195064,157,-1.291008709,-4.350213236,-6.552662459,-3.958731505,-1.587997952,-3.548122772,1.937826647,126,-1.577648994,-12.37755718,-7.180522248,-84.60821714,-1.236283834,-21.39604588,31.86966491,209
292,0.81254921,0.067341475,0.009373617,0.007653526,0.05,200,100,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 100}",-1.001150119,-3.622317368,-5.3976344,-2.882291326,-1.130060182,-2.806690679,1.640427887,95,-1.666703488,-18.9243552,-42.9373853,-15.67155513,-2.521737496,-16.34434732,14.97195064,157,-1.291008709,-4.350213236,-6.552662459,-3.958731505,-1.587997952,-3.548122772,1.937826647,126,-1.577648994,-12.37755718,-7.180522248,-84.60821714,-1.236283834,-21.39604588,31.86966491,209
272,0.811217737,0.05822618,0.014096928,0.0030509,0.05,50,100,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 100}",-1.001150119,-3.622317368,-5.3976344,-2.882291326,-1.130060182,-2.806690679,1.640427887,95,-1.666703488,-18.9243552,-42.9373853,-15.67155513,-2.521737496,-16.34434732,14.97195064,157,-1.291008709,-4.350213236,-6.552662459,-3.958731505,-1.587997952,-3.548122772,1.937826647,126,-1.577648994,-12.37755718,-7.180522248,-84.60821714,-1.236283834,-21.39604588,31.86966491,209
282,0.818542957,0.060396169,0,0,0.05,100,100,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 100}",-1.001150119,-3.622317368,-5.3976344,-2.882291326,-1.130060182,-2.806690679,1.640427887,95,-1.666703488,-18.9243552,-42.9373853,-15.67155513,-2.521737496,-16.34434732,14.97195064,157,-1.291008709,-4.350213236,-6.552662459,-3.958731505,-1.587997952,-3.548122772,1.937826647,126,-1.577648994,-12.37755718,-7.180522248,-84.60821714,-1.236283834,-21.39604588,31.86966491,209
262,0.884524107,0.103771988,0.006249475,0.007654013,0.05,20,100,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 100}",-1.001150119,-3.622317368,-5.3976344,-2.882291326,-1.130060182,-2.806690679,1.640427887,95,-1.666703488,-18.9243552,-42.9373853,-15.67155513,-2.521737496,-16.34434732,14.97195064,157,-1.291008709,-4.350213236,-6.552662459,-3.958731505,-1.587997952,-3.548122772,1.937826647,126,-1.577648994,-12.37755718,-7.180522248,-84.60821714,-1.236283834,-21.39604588,31.86966491,209
186,4.060535288,0.263934266,0.033444643,0.013667012,0.01,100,500,"{'learning_rate': 0.01, 'max_depth': 100, 'n_estimators': 500}",-1.029722921,-3.627004875,-5.393451977,-2.879373122,-1.129233756,-2.81175733,1.633455228,155,-1.728399097,-18.95287172,-42.85749134,-15.64265524,-2.518995326,-16.34008255,14.93325006,151,-1.314685931,-4.353489603,-6.546563323,-3.955079676,-1.587134312,-3.551390569,1.930727213,131,-1.673064661,-12.39771541,-7.165300679,-84.45034717,-1.23385207,-21.384056,31.79571764,202
176,4.108032894,0.370300481,0.029194641,0.010700094,0.01,50,500,"{'learning_rate': 0.01, 'max_depth': 50, 'n_estimators': 500}",-1.029722921,-3.627004875,-5.393451977,-2.879373122,-1.129233756,-2.81175733,1.633455228,155,-1.728399097,-18.95287172,-42.85749134,-15.64265524,-2.518995326,-16.34008255,14.93325006,151,-1.314685931,-4.353489603,-6.546563323,-3.955079676,-1.587134312,-3.551390569,1.930727213,131,-1.673064661,-12.39771541,-7.165300679,-84.45034717,-1.23385207,-21.384056,31.79571764,202
156,3.975537443,0.093679285,0.026608801,0.011678572,0.01,8,500,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 500}",-1.029722921,-3.627004875,-5.393451977,-2.879373122,-1.129233756,-2.81175733,1.633455228,155,-1.728399097,-18.95287172,-42.85749134,-15.64265524,-2.518995326,-16.34008255,14.93325006,151,-1.314685931,-4.353489603,-6.546563323,-3.955079676,-1.587134312,-3.551390569,1.930727213,131,-1.673064661,-12.39771541,-7.165300679,-84.45034717,-1.23385207,-21.384056,31.79571764,202
166,4.066085768,0.303953813,0.024997139,0.007653098,0.01,20,500,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 500}",-1.029722921,-3.627004875,-5.393451977,-2.879373122,-1.129233756,-2.81175733,1.633455228,155,-1.728399097,-18.95287172,-42.85749134,-15.64265524,-2.518995326,-16.34008255,14.93325006,151,-1.314685931,-4.353489603,-6.546563323,-3.955079676,-1.587134312,-3.551390569,1.930727213,131,-1.673064661,-12.39771541,-7.165300679,-84.45034717,-1.23385207,-21.384056,31.79571764,202
196,4.065597963,0.247818772,0.028120327,0.006248856,0.01,200,500,"{'learning_rate': 0.01, 'max_depth': 200, 'n_estimators': 500}",-1.029722921,-3.627004875,-5.393451977,-2.879373122,-1.129233756,-2.81175733,1.633455228,155,-1.728399097,-18.95287172,-42.85749134,-15.64265524,-2.518995326,-16.34008255,14.93325006,151,-1.314685931,-4.353489603,-6.546563323,-3.955079676,-1.587134312,-3.551390569,1.930727213,131,-1.673064661,-12.39771541,-7.165300679,-84.45034717,-1.23385207,-21.384056,31.79571764,202
391,0.484761906,0.057811394,0.003124857,0.006249714,0.1,200,50,"{'learning_rate': 0.1, 'max_depth': 200, 'n_estimators': 50}",-1.024475298,-3.616787589,-5.402545386,-2.885732666,-1.13086698,-2.812081584,1.636184447,160,-1.719115263,-18.89078234,-43.03143897,-15.70567953,-2.523158663,-16.37403495,14.99340756,163,-1.311150359,-4.346352763,-6.559835285,-3.963039178,-1.58844536,-3.553764589,1.935146557,136,-1.658706699,-12.35382465,-7.198441554,-84.79462678,-1.237544129,-21.44862876,31.93314178,214
361,0.423389101,0.03549088,0.003124571,0.006249142,0.1,20,50,"{'learning_rate': 0.1, 'max_depth': 20, 'n_estimators': 50}",-1.024475298,-3.616787589,-5.402545386,-2.885732666,-1.13086698,-2.812081584,1.636184447,160,-1.719115263,-18.89078234,-43.03143897,-15.70567953,-2.523158663,-16.37403495,14.99340756,163,-1.311150359,-4.346352763,-6.559835285,-3.963039178,-1.58844536,-3.553764589,1.935146557,136,-1.658706699,-12.35382465,-7.198441554,-84.79462678,-1.237544129,-21.44862876,31.93314178,214
371,0.416275406,0.037243586,0.009423351,0.007694671,0.1,50,50,"{'learning_rate': 0.1, 'max_depth': 50, 'n_estimators': 50}",-1.024475298,-3.616787589,-5.402545386,-2.885732666,-1.13086698,-2.812081584,1.636184447,160,-1.719115263,-18.89078234,-43.03143897,-15.70567953,-2.523158663,-16.37403495,14.99340756,163,-1.311150359,-4.346352763,-6.559835285,-3.963039178,-1.58844536,-3.553764589,1.935146557,136,-1.658706699,-12.35382465,-7.198441554,-84.79462678,-1.237544129,-21.44862876,31.93314178,214
351,0.403800249,0.019737852,0.009373283,0.007653254,0.1,8,50,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 50}",-1.024475298,-3.616787589,-5.402545386,-2.885732666,-1.13086698,-2.812081584,1.636184447,160,-1.719115263,-18.89078234,-43.03143897,-15.70567953,-2.523158663,-16.37403495,14.99340756,163,-1.311150359,-4.346352763,-6.559835285,-3.963039178,-1.58844536,-3.553764589,1.935146557,136,-1.658706699,-12.35382465,-7.198441554,-84.79462678,-1.237544129,-21.44862876,31.93314178,214
381,0.415371609,0.03278057,0.010573053,0.006468909,0.1,100,50,"{'learning_rate': 0.1, 'max_depth': 100, 'n_estimators': 50}",-1.024475298,-3.616787589,-5.402545386,-2.885732666,-1.13086698,-2.812081584,1.636184447,160,-1.719115263,-18.89078234,-43.03143897,-15.70567953,-2.523158663,-16.37403495,14.99340756,163,-1.311150359,-4.346352763,-6.559835285,-3.963039178,-1.58844536,-3.553764589,1.935146557,136,-1.658706699,-12.35382465,-7.198441554,-84.79462678,-1.237544129,-21.44862876,31.93314178,214
341,0.385812235,0.008620124,0.006249189,0.007653663,0.1,7,50,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50}",-1.024475298,-3.616787589,-5.402545386,-2.885732666,-1.13097815,-2.812103818,1.636161601,165,-1.719115263,-18.89078234,-43.03143897,-15.70567953,-2.523378402,-16.3740789,14.99336696,168,-1.311150359,-4.346352763,-6.559835285,-3.963039178,-1.588514527,-3.553778422,1.935132509,141,-1.658706699,-12.35382465,-7.198441554,-84.79462678,-1.237738994,-21.44866774,31.93311711,219
146,3.93141346,0.226458046,0.020989561,0.005248581,0.01,7,500,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500}",-1.044713573,-3.627004875,-5.393451977,-2.879373122,-1.129332759,-2.814775261,1.630171662,177,-1.762066889,-18.95287172,-42.85749134,-15.64265524,-2.519195154,-16.34685607,14.92662909,162,-1.327428676,-4.353489603,-6.546563323,-3.955079676,-1.587197264,-3.553951708,1.927766408,142,-1.725133761,-12.39771541,-7.165300679,-84.45034717,-1.234029278,-21.39450526,31.78924553,208
253,1.616648102,0.186365043,0.011581516,0.006057216,0.05,8,200,"{'learning_rate': 0.05, 'max_depth': 8, 'n_estimators': 200}",-0.955387421,-3.579782461,-5.435646244,-2.908726909,-1.140914533,-2.804091514,1.65659831,90,-1.579665963,-18.66804371,-43.66703778,-15.93481183,-2.564720914,-16.48285604,15.23072352,183,-1.256847629,-4.320653158,-6.608103947,-3.991843162,-1.601474606,-3.555784501,1.959401088,143,-1.443040655,-12.19637153,-7.319537193,-86.0462963,-1.274401649,-21.65592947,32.45027664,233
263,1.587600231,0.136537661,0.00937438,0.007654149,0.05,20,200,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 200}",-0.955387421,-3.579782461,-5.435646244,-2.908726909,-1.140914533,-2.804091514,1.65659831,90,-1.579665963,-18.66804371,-43.66703778,-15.93481183,-2.564720914,-16.48285604,15.23072352,183,-1.256847629,-4.320653158,-6.608103947,-3.991843162,-1.601474606,-3.555784501,1.959401088,143,-1.443040655,-12.19637153,-7.319537193,-86.0462963,-1.274401649,-21.65592947,32.45027664,233
283,1.662434387,0.217667965,0.015623856,1.78E-07,0.05,100,200,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 200}",-0.955387421,-3.579782461,-5.435646244,-2.908726909,-1.140914533,-2.804091514,1.65659831,90,-1.579665963,-18.66804371,-43.66703778,-15.93481183,-2.564720914,-16.48285604,15.23072352,183,-1.256847629,-4.320653158,-6.608103947,-3.991843162,-1.601474606,-3.555784501,1.959401088,143,-1.443040655,-12.19637153,-7.319537193,-86.0462963,-1.274401649,-21.65592947,32.45027664,233
273,1.653217554,0.210425401,0.01874795,0.006249476,0.05,50,200,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 200}",-0.955387421,-3.579782461,-5.435646244,-2.908726909,-1.140914533,-2.804091514,1.65659831,90,-1.579665963,-18.66804371,-43.66703778,-15.93481183,-2.564720914,-16.48285604,15.23072352,183,-1.256847629,-4.320653158,-6.608103947,-3.991843162,-1.601474606,-3.555784501,1.959401088,143,-1.443040655,-12.19637153,-7.319537193,-86.0462963,-1.274401649,-21.65592947,32.45027664,233
293,1.596222687,0.138904982,0.013003063,0.006575322,0.05,200,200,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 200}",-0.955387421,-3.579782461,-5.435646244,-2.908726909,-1.140914533,-2.804091514,1.65659831,90,-1.579665963,-18.66804371,-43.66703778,-15.93481183,-2.564720914,-16.48285604,15.23072352,183,-1.256847629,-4.320653158,-6.608103947,-3.991843162,-1.601474606,-3.555784501,1.959401088,143,-1.443040655,-12.19637153,-7.319537193,-86.0462963,-1.274401649,-21.65592947,32.45027664,233
279,3.242244387,0.221439226,0.015623665,7.78E-07,0.05,50,1000,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 1000}",-0.955157415,-3.57950972,-5.435826636,-2.908864006,-1.14101848,-2.804075252,1.656662286,60,-1.579245691,-18.66619624,-43.67064429,-15.93614411,-2.564965032,-16.48343907,15.23198601,188,-1.256680425,-4.320439358,-6.608376827,-3.992010034,-1.601550821,-3.555811493,1.95950088,148,-1.442390682,-12.19506556,-7.320224315,-86.05357407,-1.274618133,-21.65717455,32.45323408,246
289,3.234488583,0.271661945,0.018369198,0.003376337,0.05,100,1000,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 1000}",-0.955157415,-3.57950972,-5.435826636,-2.908864006,-1.14101848,-2.804075252,1.656662286,60,-1.579245691,-18.66619624,-43.67064429,-15.93614411,-2.564965032,-16.48343907,15.23198601,188,-1.256680425,-4.320439358,-6.608376827,-3.992010034,-1.601550821,-3.555811493,1.95950088,148,-1.442390682,-12.19506556,-7.320224315,-86.05357407,-1.274618133,-21.65717455,32.45323408,246
299,3.623209572,0.747038971,0.025470734,0.007113796,0.05,200,1000,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 1000}",-0.955157415,-3.57950972,-5.435826636,-2.908864006,-1.14101848,-2.804075252,1.656662286,60,-1.579245691,-18.66619624,-43.67064429,-15.93614411,-2.564965032,-16.48343907,15.23198601,188,-1.256680425,-4.320439358,-6.608376827,-3.992010034,-1.601550821,-3.555811493,1.95950088,148,-1.442390682,-12.19506556,-7.320224315,-86.05357407,-1.274618133,-21.65717455,32.45323408,246
269,3.218694639,0.086079539,0.018748331,0.006249285,0.05,20,1000,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 1000}",-0.955157415,-3.57950972,-5.435826636,-2.908864006,-1.14101848,-2.804075252,1.656662286,60,-1.579245691,-18.66619624,-43.67064429,-15.93614411,-2.564965032,-16.48343907,15.23198601,188,-1.256680425,-4.320439358,-6.608376827,-3.992010034,-1.601550821,-3.555811493,1.95950088,148,-1.442390682,-12.19506556,-7.320224315,-86.05357407,-1.274618133,-21.65717455,32.45323408,246
278,2.719534683,0.225714168,0.01982131,0.01160133,0.05,50,700,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 700}",-0.955157415,-3.57950972,-5.43582917,-2.908864006,-1.14101848,-2.804075758,1.656663091,64,-1.579245691,-18.66619624,-43.67069466,-15.93614411,-2.564965032,-16.48344915,15.23200399,193,-1.256680425,-4.320439358,-6.608380638,-3.992010034,-1.601550821,-3.555812255,1.959502068,152,-1.442390682,-12.19506556,-7.320233911,-86.05357407,-1.274618133,-21.65717647,32.45323323,250
288,2.695986462,0.229815728,0.012498999,0.006249499,0.05,100,700,"{'learning_rate': 0.05, 'max_depth': 100, 'n_estimators': 700}",-0.955157415,-3.57950972,-5.43582917,-2.908864006,-1.14101848,-2.804075758,1.656663091,64,-1.579245691,-18.66619624,-43.67069466,-15.93614411,-2.564965032,-16.48344915,15.23200399,193,-1.256680425,-4.320439358,-6.608380638,-3.992010034,-1.601550821,-3.555812255,1.959502068,152,-1.442390682,-12.19506556,-7.320233911,-86.05357407,-1.274618133,-21.65717647,32.45323323,250
298,3.374454832,0.425059333,0.017622185,0.011515621,0.05,200,700,"{'learning_rate': 0.05, 'max_depth': 200, 'n_estimators': 700}",-0.955157415,-3.57950972,-5.43582917,-2.908864006,-1.14101848,-2.804075758,1.656663091,64,-1.579245691,-18.66619624,-43.67069466,-15.93614411,-2.564965032,-16.48344915,15.23200399,193,-1.256680425,-4.320439358,-6.608380638,-3.992010034,-1.601550821,-3.555812255,1.959502068,152,-1.442390682,-12.19506556,-7.320233911,-86.05357407,-1.274618133,-21.65717647,32.45323323,250
268,2.741337919,0.111403101,0.022240734,0.007448267,0.05,20,700,"{'learning_rate': 0.05, 'max_depth': 20, 'n_estimators': 700}",-0.955157415,-3.57950972,-5.43582917,-2.908864006,-1.14101848,-2.804075758,1.656663091,64,-1.579245691,-18.66619624,-43.67069466,-15.93614411,-2.564965032,-16.48344915,15.23200399,193,-1.256680425,-4.320439358,-6.608380638,-3.992010034,-1.601550821,-3.555812255,1.959502068,152,-1.442390682,-12.19506556,-7.320233911,-86.05357407,-1.274618133,-21.65717647,32.45323323,250
277,2.548038626,0.179255762,0.017969608,0.003647006,0.05,50,600,"{'learning_rate': 0.05, 'max_depth': 50, 'n_estimators': 600}",-0.955157415,-3.57950972,-5.435830015,-2.908864006,-1.14101848,-2.804075927,1.656663359,68,-1.579245691,-18.66619624,-43.67071145,-15.93614411,-2.564965032,-16.48345251,15.23200998,197,-1.256680425,-4.320439358,-6.608381909,-3.992010034,-1.601550821,-3.555812509,1.959502464,156,-1.442390682,-12.19506556,-7.32023711,-86.05357407,-1.274618133,-21.65717711,32.45323295,258
