,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
484,0.542745733,0.008023669,0.009373569,0.007653487,1,100,300,"{'learning_rate': 1, 'max_depth': 100, 'n_estimators': 300}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
491,0.129549551,0.011675229,0.003731871,0.006060687,1,200,50,"{'learning_rate': 1, 'max_depth': 200, 'n_estimators': 50}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
492,0.207372904,0.004638297,0.00312438,0.00624876,1,200,100,"{'learning_rate': 1, 'max_depth': 200, 'n_estimators': 100}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
493,0.450818872,0.066591962,0.006123304,0.005129844,1,200,200,"{'learning_rate': 1, 'max_depth': 200, 'n_estimators': 200}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
494,0.550732946,0.007950608,0.00754776,0.007784111,1,200,300,"{'learning_rate': 1, 'max_depth': 200, 'n_estimators': 300}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
495,0.712786531,0.009557692,0.007448721,0.007024768,1,200,400,"{'learning_rate': 1, 'max_depth': 200, 'n_estimators': 400}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
496,0.883340073,0.004783292,0.006249475,0.007654013,1,200,500,"{'learning_rate': 1, 'max_depth': 200, 'n_estimators': 500}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
497,1.124361467,0.082508964,0.006249332,0.007653838,1,200,600,"{'learning_rate': 1, 'max_depth': 200, 'n_estimators': 600}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
489,1.743710709,0.010823749,0.009374905,0.007654578,1,100,1000,"{'learning_rate': 1, 'max_depth': 100, 'n_estimators': 1000}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
483,0.372252464,0.008008039,0.010572624,0.006468574,1,100,200,"{'learning_rate': 1, 'max_depth': 100, 'n_estimators': 200}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
481,0.1213346,0.005140893,0.009636784,0.00788307,1,100,50,"{'learning_rate': 1, 'max_depth': 100, 'n_estimators': 50}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
462,0.206942177,0.006496542,0.006248951,0.007653371,1,20,100,"{'learning_rate': 1, 'max_depth': 20, 'n_estimators': 100}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
464,0.615646458,0.092613235,0.008060884,0.010232008,1,20,300,"{'learning_rate': 1, 'max_depth': 20, 'n_estimators': 300}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
465,0.830741358,0.186510743,0.009424162,0.007695338,1,20,400,"{'learning_rate': 1, 'max_depth': 20, 'n_estimators': 400}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
466,1.32636714,0.013778351,0.010305119,0.008584031,1,20,500,"{'learning_rate': 1, 'max_depth': 20, 'n_estimators': 500}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
467,1.465775442,0.189393098,0.012368965,0.003999955,1,20,600,"{'learning_rate': 1, 'max_depth': 20, 'n_estimators': 600}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
468,1.43950305,0.245491745,0.004952383,0.006402876,1,20,700,"{'learning_rate': 1, 'max_depth': 20, 'n_estimators': 700}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
469,1.809645033,0.150445188,0.014299107,0.002651906,1,20,1000,"{'learning_rate': 1, 'max_depth': 20, 'n_estimators': 1000}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
461,0.125904083,0.001118173,0.003124619,0.006249237,1,20,50,"{'learning_rate': 1, 'max_depth': 20, 'n_estimators': 50}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
470,0.051869059,0.008971927,0.00651083,0.007984818,1,50,10,"{'learning_rate': 1, 'max_depth': 50, 'n_estimators': 10}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
482,0.21321764,0.012479783,0.003124428,0.006248856,1,100,100,"{'learning_rate': 1, 'max_depth': 100, 'n_estimators': 100}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
471,0.127620554,0.005257082,0.003817368,0.006053189,1,50,50,"{'learning_rate': 1, 'max_depth': 50, 'n_estimators': 50}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
473,0.37365036,0.006563119,0.006249094,0.007653546,1,50,200,"{'learning_rate': 1, 'max_depth': 50, 'n_estimators': 200}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
474,0.546364021,0.007145272,0.006249285,0.007653779,1,50,300,"{'learning_rate': 1, 'max_depth': 50, 'n_estimators': 300}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
475,0.74608264,0.042386848,0.008848095,0.006028073,1,50,400,"{'learning_rate': 1, 'max_depth': 50, 'n_estimators': 400}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
476,0.964105415,0.096714168,0.010573387,0.006469382,1,50,500,"{'learning_rate': 1, 'max_depth': 50, 'n_estimators': 500}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
460,0.053121567,0.007653663,0.003124523,0.006249046,1,20,10,"{'learning_rate': 1, 'max_depth': 20, 'n_estimators': 10}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
478,1.220259762,0.001497586,0.005974483,0.00618026,1,50,700,"{'learning_rate': 1, 'max_depth': 50, 'n_estimators': 700}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
479,1.796252155,0.143858413,0.013160324,0.006703326,1,50,1000,"{'learning_rate': 1, 'max_depth': 50, 'n_estimators': 1000}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
480,0.059130383,0.005760703,0.000999355,0.001998711,1,100,10,"{'learning_rate': 1, 'max_depth': 100, 'n_estimators': 10}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
472,0.202619696,0.006882305,0.007248831,0.007076992,1,50,100,"{'learning_rate': 1, 'max_depth': 50, 'n_estimators': 100}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
477,1.052885485,0.013156287,0.007570648,0.009125581,1,50,600,"{'learning_rate': 1, 'max_depth': 50, 'n_estimators': 600}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
499,1.797525358,0.127065831,0.009611273,0.008996826,1,200,1000,"{'learning_rate': 1, 'max_depth': 200, 'n_estimators': 1000}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
498,1.226407385,0.006904162,0.006249428,0.007653955,1,200,700,"{'learning_rate': 1, 'max_depth': 200, 'n_estimators': 700}",-29.27614666,-8.1685504,-62.69356517,-9.414385173,-40.74824387,-30.06017826,20.4219467,218,-1335.23021,-122.5731961,-6645.829967,-199.5723573,-3617.30647,-2384.10244,2476.68863,248,-36.540802,-11.07127798,-81.52196003,-14.12700808,-60.14404767,-40.68101915,27.00290949,263,-0.77638338,0.052497541,0.511714935,0.699769905,0.590896069,0.215699014,0.542878454,244
415,0.763252783,0.033644585,0,0,1,4,400,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 400}",-32.0410863,-10.23564293,-61.96711396,-7.941552219,-39.89615048,-30.41630918,20.00167275,285,-1504.852608,-158.9325859,-6369.246643,-163.2654633,-3579.87883,-2355.235226,2364.896063,147,-38.79242978,-12.60684679,-79.80756006,-12.77753745,-59.83208863,-40.76329254,26.33608185,303,-1.002048142,-0.228563999,0.532036175,0.754388803,0.595128996,0.130188367,0.659990971,303
419,1.85166955,0.130802269,0.011174107,0.006149049,1,4,1000,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 1000}",-32.0410863,-10.23564293,-61.96711396,-7.941552219,-39.89615048,-30.41630918,20.00167275,285,-1504.852608,-158.9325859,-6369.246643,-163.2654633,-3579.87883,-2355.235226,2364.896063,147,-38.79242978,-12.60684679,-79.80756006,-12.77753745,-59.83208863,-40.76329254,26.33608185,303,-1.002048142,-0.228563999,0.532036175,0.754388803,0.595128996,0.130188367,0.659990971,303
418,1.28571434,0.064038268,0.006249332,0.007653838,1,4,700,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 700}",-32.0410863,-10.23564293,-61.96711396,-7.941552219,-39.89615048,-30.41630918,20.00167275,285,-1504.852608,-158.9325859,-6369.246643,-163.2654633,-3579.87883,-2355.235226,2364.896063,147,-38.79242978,-12.60684679,-79.80756006,-12.77753745,-59.83208863,-40.76329254,26.33608185,303,-1.002048142,-0.228563999,0.532036175,0.754388803,0.595128996,0.130188367,0.659990971,303
411,0.169946051,0.029543413,0.003124571,0.006249142,1,4,50,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 50}",-32.0410863,-10.23564293,-61.96711396,-7.941552219,-39.89615048,-30.41630918,20.00167275,285,-1504.852608,-158.9325859,-6369.246643,-163.2654633,-3579.87883,-2355.235226,2364.896063,147,-38.79242978,-12.60684679,-79.80756006,-12.77753745,-59.83208863,-40.76329254,26.33608185,303,-1.002048142,-0.228563999,0.532036175,0.754388803,0.595128996,0.130188367,0.659990971,303
417,1.095489883,0.042354668,0.006249809,0.007654422,1,4,600,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 600}",-32.0410863,-10.23564293,-61.96711396,-7.941552219,-39.89615048,-30.41630918,20.00167275,285,-1504.852608,-158.9325859,-6369.246643,-163.2654633,-3579.87883,-2355.235226,2364.896063,147,-38.79242978,-12.60684679,-79.80756006,-12.77753745,-59.83208863,-40.76329254,26.33608185,303,-1.002048142,-0.228563999,0.532036175,0.754388803,0.595128996,0.130188367,0.659990971,303
416,0.992527676,0.080873149,0.001399088,0.002798176,1,4,500,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 500}",-32.0410863,-10.23564293,-61.96711396,-7.941552219,-39.89615048,-30.41630918,20.00167275,285,-1504.852608,-158.9325859,-6369.246643,-163.2654633,-3579.87883,-2355.235226,2364.896063,147,-38.79242978,-12.60684679,-79.80756006,-12.77753745,-59.83208863,-40.76329254,26.33608185,303,-1.002048142,-0.228563999,0.532036175,0.754388803,0.595128996,0.130188367,0.659990971,303
412,0.253495312,0.026454658,0.003124523,0.006249046,1,4,100,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 100}",-32.0410863,-10.23564293,-61.96711396,-7.941552219,-39.89615048,-30.41630918,20.00167275,285,-1504.852608,-158.9325859,-6369.246643,-163.2654633,-3579.87883,-2355.235226,2364.896063,147,-38.79242978,-12.60684679,-79.80756006,-12.77753745,-59.83208863,-40.76329254,26.33608185,303,-1.002048142,-0.228563999,0.532036175,0.754388803,0.595128996,0.130188367,0.659990971,303
413,0.418946218,0.036301708,0.010578346,0.008912998,1,4,200,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 200}",-32.0410863,-10.23564293,-61.96711396,-7.941552219,-39.89615048,-30.41630918,20.00167275,285,-1504.852608,-158.9325859,-6369.246643,-163.2654633,-3579.87883,-2355.235226,2364.896063,147,-38.79242978,-12.60684679,-79.80756006,-12.77753745,-59.83208863,-40.76329254,26.33608185,303,-1.002048142,-0.228563999,0.532036175,0.754388803,0.595128996,0.130188367,0.659990971,303
414,0.585717058,0.03145279,0.00624938,0.007653896,1,4,300,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 300}",-32.0410863,-10.23564293,-61.96711396,-7.941552219,-39.89615048,-30.41630918,20.00167275,285,-1504.852608,-158.9325859,-6369.246643,-163.2654633,-3579.87883,-2355.235226,2364.896063,147,-38.79242978,-12.60684679,-79.80756006,-12.77753745,-59.83208863,-40.76329254,26.33608185,303,-1.002048142,-0.228563999,0.532036175,0.754388803,0.595128996,0.130188367,0.659990971,303
410,0.068522215,0.006951047,0.003616953,0.006078204,1,4,10,"{'learning_rate': 1, 'max_depth': 4, 'n_estimators': 10}",-32.0410863,-10.23555821,-62.02699327,-7.941650205,-39.90428291,-30.42991418,20.0213335,294,-1504.852608,-158.9295807,-6371.970516,-163.2663195,-3579.815947,-2355.766994,2365.814688,156,-38.79242978,-12.6067276,-79.8246235,-12.77757095,-59.83156313,-40.76658299,26.34108399,312,-1.002048142,-0.228540768,0.531836046,0.754387515,0.595136108,0.130154152,0.659964838,312
175,2.748531914,0.070546884,0.015593863,0.006183968,0.01,50,400,"{'learning_rate': 0.01, 'max_depth': 50, 'n_estimators': 400}",-35.02761407,-11.18094471,-63.81998644,-8.592049063,-42.52365632,-32.22885012,20.55980883,313,-1675.418034,-154.2201518,-6961.023796,-131.3583868,-3332.051802,-2450.814434,2544.563971,290,-40.93187063,-12.41854065,-83.43275014,-11.46116865,-57.72392746,-41.19365151,27.45719413,313,-1.228967504,-0.192136435,0.488556889,0.80238876,0.623157313,0.098599805,0.744245728,313
195,2.855797338,0.128046984,0.022357845,0.006782985,0.01,200,400,"{'learning_rate': 0.01, 'max_depth': 200, 'n_estimators': 400}",-35.02761407,-11.18094471,-63.81998644,-8.592049063,-42.52365632,-32.22885012,20.55980883,313,-1675.418034,-154.2201518,-6961.023796,-131.3583868,-3332.051802,-2450.814434,2544.563971,290,-40.93187063,-12.41854065,-83.43275014,-11.46116865,-57.72392746,-41.19365151,27.45719413,313,-1.228967504,-0.192136435,0.488556889,0.80238876,0.623157313,0.098599805,0.744245728,313
155,2.726027346,0.15128509,0.021873426,0.007653507,0.01,8,400,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 400}",-35.02761407,-11.18094471,-63.81998644,-8.592049063,-42.52365632,-32.22885012,20.55980883,313,-1675.418034,-154.2201518,-6961.023796,-131.3583868,-3332.051802,-2450.814434,2544.563971,290,-40.93187063,-12.41854065,-83.43275014,-11.46116865,-57.72392746,-41.19365151,27.45719413,313,-1.228967504,-0.192136435,0.488556889,0.80238876,0.623157313,0.098599805,0.744245728,313
165,2.761782789,0.138450371,0.020020676,0.006130513,0.01,20,400,"{'learning_rate': 0.01, 'max_depth': 20, 'n_estimators': 400}",-35.02761407,-11.18094471,-63.81998644,-8.592049063,-42.52365632,-32.22885012,20.55980883,313,-1675.418034,-154.2201518,-6961.023796,-131.3583868,-3332.051802,-2450.814434,2544.563971,290,-40.93187063,-12.41854065,-83.43275014,-11.46116865,-57.72392746,-41.19365151,27.45719413,313,-1.228967504,-0.192136435,0.488556889,0.80238876,0.623157313,0.098599805,0.744245728,313
135,2.666013145,0.025609112,0.018748617,0.006249499,0.01,6,400,"{'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 400}",-35.02761407,-11.18094471,-63.81998644,-8.592049063,-42.52365632,-32.22885012,20.55980883,313,-1675.418034,-154.2201518,-6961.023796,-131.3583868,-3332.051802,-2450.814434,2544.563971,290,-40.93187063,-12.41854065,-83.43275014,-11.46116865,-57.72392746,-41.19365151,27.45719413,313,-1.228967504,-0.192136435,0.488556889,0.80238876,0.623157313,0.098599805,0.744245728,313
145,2.756791544,0.209324292,0.021068764,0.006789286,0.01,7,400,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 400}",-35.02761407,-11.18094471,-63.81998644,-8.592049063,-42.52365632,-32.22885012,20.55980883,313,-1675.418034,-154.2201518,-6961.023796,-131.3583868,-3332.051802,-2450.814434,2544.563971,290,-40.93187063,-12.41854065,-83.43275014,-11.46116865,-57.72392746,-41.19365151,27.45719413,313,-1.228967504,-0.192136435,0.488556889,0.80238876,0.623157313,0.098599805,0.744245728,313
185,2.691830683,0.095131252,0.023943043,0.007060571,0.01,100,400,"{'learning_rate': 0.01, 'max_depth': 100, 'n_estimators': 400}",-35.02761407,-11.18094471,-63.81998644,-8.592049063,-42.52365632,-32.22885012,20.55980883,313,-1675.418034,-154.2201518,-6961.023796,-131.3583868,-3332.051802,-2450.814434,2544.563971,290,-40.93187063,-12.41854065,-83.43275014,-11.46116865,-57.72392746,-41.19365151,27.45719413,313,-1.228967504,-0.192136435,0.488556889,0.80238876,0.623157313,0.098599805,0.744245728,313
